Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_Medicaid_Check,Chrome 125.0.0.0,,,01-06-2024 00:01:57,01-06-2024 00:02:29,31.681s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:01:58,01-06-2024 00:02:03,4.893s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,01-06-2024 00:02:03,01-06-2024 00:02:07,4.888s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,01-06-2024 00:02:07,01-06-2024 00:02:10,2.271s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,01-06-2024 00:02:10,01-06-2024 00:02:12,2.430s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,01-06-2024 00:02:12,01-06-2024 00:02:14,1.899s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicaid_programs""))",Chrome 125.0.0.0,,,01-06-2024 00:02:14,01-06-2024 00:02:15,0.947s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicaid_programs""), 0)",Chrome 125.0.0.0,,,01-06-2024 00:02:15,01-06-2024 00:02:16,0.491s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:02:16,01-06-2024 00:02:29,13.304s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_Medicare_Default_Check,Chrome 125.0.0.0,,,01-06-2024 00:02:29,01-06-2024 00:03:28,58.968s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:02:30,01-06-2024 00:02:37,7.229s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,01-06-2024 00:02:37,01-06-2024 00:02:41,3.354s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,01-06-2024 00:02:41,01-06-2024 00:02:51,10.726s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,01-06-2024 00:02:51,01-06-2024 00:02:59,7.459s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,01-06-2024 00:02:59,01-06-2024 00:03:02,2.584s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicare_programs""), 0)",Chrome 125.0.0.0,,,01-06-2024 00:03:02,01-06-2024 00:03:02,0.465s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:03:02,01-06-2024 00:03:28,25.823s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_None_Check,Chrome 125.0.0.0,,,01-06-2024 00:03:28,01-06-2024 00:05:01,1m - 32.723s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:03:31,01-06-2024 00:03:41,10.024s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,01-06-2024 00:03:41,01-06-2024 00:03:46,4.746s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,01-06-2024 00:03:46,01-06-2024 00:04:13,27.357s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,01-06-2024 00:04:13,01-06-2024 00:04:27,13.922s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,01-06-2024 00:04:27,01-06-2024 00:04:32,5.487s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_None_programs""))",Chrome 125.0.0.0,,,01-06-2024 00:04:32,01-06-2024 00:04:39,6.462s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_None_programs""), 0)",Chrome 125.0.0.0,,,01-06-2024 00:04:39,01-06-2024 00:04:42,3.268s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:04:42,01-06-2024 00:05:01,18.468s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Readmission_Checkbox,Chrome 125.0.0.0,,,01-06-2024 00:05:01,01-06-2024 00:06:01,1m - 0.899s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:05:01,01-06-2024 00:05:12,10.896s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,01-06-2024 00:05:12,01-06-2024 00:05:18,5.496s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,01-06-2024 00:05:18,01-06-2024 00:05:39,21.271s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,01-06-2024 00:05:39,01-06-2024 00:05:42,2.831s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,01-06-2024 00:05:42,01-06-2024 00:05:51,8.693s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 125.0.0.0,,,01-06-2024 00:05:51,01-06-2024 00:05:52,1.057s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""), 0)",Chrome 125.0.0.0,,,01-06-2024 00:05:52,01-06-2024 00:05:52,0.397s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:05:52,01-06-2024 00:06:01,9.386s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Created_Successful,Chrome 125.0.0.0,,,01-06-2024 00:06:01,01-06-2024 00:07:47,1m - 45.477s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,01-06-2024 00:06:02,01-06-2024 00:06:12,9.731s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,01-06-2024 00:06:12,01-06-2024 00:06:27,15.569s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,01-06-2024 00:06:27,01-06-2024 00:07:07,40.190s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,01-06-2024 00:07:07,01-06-2024 00:07:10,2.326s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,01-06-2024 00:07:10,01-06-2024 00:07:12,2.245s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 125.0.0.0,,,01-06-2024 00:07:12,01-06-2024 00:07:26,13.765s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,01-06-2024 00:07:26,01-06-2024 00:07:26,0.653s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_31""))",Chrome 125.0.0.0,,,01-06-2024 00:07:26,01-06-2024 00:07:29,2.185s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""Name: HetTV"")",Chrome 125.0.0.0,,,01-06-2024 00:07:29,01-06-2024 00:07:31,1.900s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,01-06-2024 00:07:31,01-06-2024 00:07:37,6.949s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Appointment Confirmation               _7d61e7""))",Chrome 125.0.0.0,,,01-06-2024 00:07:37,01-06-2024 00:07:40,2.845s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Name HetTV""), ""Name: HetTV"")",Chrome 125.0.0.0,,,01-06-2024 00:07:40,01-06-2024 00:07:43,3.060s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 00:07:43,01-06-2024 00:07:47,3.552s,PASSED
