Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:44:29,28-05-2024 21:44:29,0.574s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Book_Appointment_Seoul,Chrome 125.0.0.0,,,28-05-2024 21:44:29,28-05-2024 21:44:58,29.158s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:44:30,28-05-2024 21:44:31,1.779s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 21:44:31,28-05-2024 21:44:34,3.050s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 125.0.0.0,,,28-05-2024 21:44:34,28-05-2024 21:44:36,1.163s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Login""))",Chrome 125.0.0.0,,,28-05-2024 21:44:36,28-05-2024 21:44:37,1.575s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:44:37,28-05-2024 21:44:39,1.529s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:44:39,28-05-2024 21:44:40,0.992s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,28-05-2024 21:44:40,28-05-2024 21:44:41,1.461s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", true)",Chrome 125.0.0.0,,,28-05-2024 21:44:41,28-05-2024 21:44:44,2.564s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_None""))",Chrome 125.0.0.0,,,28-05-2024 21:44:44,28-05-2024 21:44:44,0.853s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,28-05-2024 21:44:44,28-05-2024 21:44:46,1.246s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_30""))",Chrome 125.0.0.0,,,28-05-2024 21:44:46,28-05-2024 21:44:48,2.024s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""30/05/2024"")",Chrome 125.0.0.0,,,28-05-2024 21:44:48,28-05-2024 21:44:49,1.545s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,28-05-2024 21:44:49,28-05-2024 21:44:51,1.462s,PASSED
"rightClick(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Seoul CURA Healthcare Center""))",Chrome 125.0.0.0,,,28-05-2024 21:44:51,28-05-2024 21:44:52,1.361s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Seoul CURA Healthcare Center""), ""Seoul CURA Healthcare Center"")",Chrome 125.0.0.0,,,28-05-2024 21:44:52,28-05-2024 21:44:53,0.834s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_None""), ""None"")",Chrome 125.0.0.0,,,28-05-2024 21:44:53,28-05-2024 21:44:54,0.745s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_30052024""), ""30/05/2024"")",Chrome 125.0.0.0,,,28-05-2024 21:44:54,28-05-2024 21:44:54,0.616s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_30052024_1""), ""30/05/2024"")",Chrome 125.0.0.0,,,28-05-2024 21:44:54,28-05-2024 21:44:55,0.996s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 125.0.0.0,,,28-05-2024 21:44:55,28-05-2024 21:44:58,2.207s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:44:58,28-05-2024 21:44:58,0.885s,PASSED
