Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:44:15,27-05-2024 22:44:16,0.186s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Navigateable_To_Login_Page,Chrome 125.0.0.0,,,27-05-2024 22:44:16,27-05-2024 22:44:21,5.931s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:44:16,27-05-2024 22:44:16,0.927s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,27-05-2024 22:44:16,27-05-2024 22:44:19,2.753s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-dribbble fa-fw fa-3x""))",Chrome 125.0.0.0,,,27-05-2024 22:44:19,27-05-2024 22:44:20,0.347s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Login""))",Chrome 125.0.0.0,,,27-05-2024 22:44:20,27-05-2024 22:44:21,1.099s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 125.0.0.0,,,27-05-2024 22:44:21,27-05-2024 22:44:21,0.308s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Please login to make appointment""), ""Please login to make appointment."")",Chrome 125.0.0.0,,,27-05-2024 22:44:21,27-05-2024 22:44:21,0.291s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:44:21,27-05-2024 22:44:21,0.144s,PASSED
