Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,01-06-2024 00:07:57,01-06-2024 00:08:04,7.373s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 125.0.0.0,,,01-06-2024 00:08:04,01-06-2024 00:08:08,3.921s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Login""))",Chrome 125.0.0.0,,,01-06-2024 00:08:08,01-06-2024 00:08:25,16.717s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,01-06-2024 00:08:25,01-06-2024 00:08:27,1.704s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,01-06-2024 00:08:27,01-06-2024 00:08:37,10.259s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,01-06-2024 00:08:37,01-06-2024 00:08:42,4.786s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", true)",Chrome 125.0.0.0,,,01-06-2024 00:08:42,01-06-2024 00:08:46,4.443s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_None""))",Chrome 125.0.0.0,,,01-06-2024 00:08:46,01-06-2024 00:08:49,2.379s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,01-06-2024 00:08:49,01-06-2024 00:08:49,0.625s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_30""))",Chrome 125.0.0.0,,,01-06-2024 00:08:49,01-06-2024 00:09:02,12.902s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""30/05/2024"")",Chrome 125.0.0.0,,,01-06-2024 00:09:02,01-06-2024 00:09:19,16.686s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,01-06-2024 00:09:19,01-06-2024 00:09:21,2.522s,PASSED
"rightClick(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Seoul CURA Healthcare Center""))",Chrome 125.0.0.0,,,01-06-2024 00:09:21,01-06-2024 00:09:23,1.243s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Seoul CURA Healthcare Center""), ""Seoul CURA Healthcare Center"")",Chrome 125.0.0.0,,,01-06-2024 00:09:23,01-06-2024 00:09:24,1.842s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_None""), ""None"")",Chrome 125.0.0.0,,,01-06-2024 00:09:24,01-06-2024 00:09:28,3.933s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_30052024""), ""30/05/2024"")",Chrome 125.0.0.0,,,01-06-2024 00:09:28,01-06-2024 00:09:33,4.546s,FAILED
