Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 124.0.0.0,,,23-05-2024 23:34:02,23-05-2024 23:34:03,0.506s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 124.0.0.0,,,23-05-2024 23:34:03,23-05-2024 23:34:04,1.024s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 124.0.0.0,,,23-05-2024 23:34:04,23-05-2024 23:34:04,0.466s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_May 2024SuMoTuWeThFrSa28293012345678910_5bf531""))",Chrome 124.0.0.0,,,23-05-2024 23:34:04,23-05-2024 23:34:05,0.531s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:34:05,23-05-2024 23:34:05,0.185s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_Medicaid_Check,Chrome 124.0.0.0,,,23-05-2024 23:34:05,23-05-2024 23:34:11,6.670s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:34:05,23-05-2024 23:34:06,0.724s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 124.0.0.0,,,23-05-2024 23:34:06,23-05-2024 23:34:08,2.711s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 124.0.0.0,,,23-05-2024 23:34:08,23-05-2024 23:34:09,0.700s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 124.0.0.0,,,23-05-2024 23:34:09,23-05-2024 23:34:10,0.482s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 124.0.0.0,,,23-05-2024 23:34:10,23-05-2024 23:34:10,0.964s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicaid_programs""))",Chrome 124.0.0.0,,,23-05-2024 23:34:10,23-05-2024 23:34:11,0.472s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicaid_programs""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:34:11,23-05-2024 23:34:11,0.285s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:34:11,23-05-2024 23:34:11,0.236s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_Medicare_Default_Check,Chrome 124.0.0.0,,,23-05-2024 23:34:11,23-05-2024 23:34:18,6.236s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:34:12,23-05-2024 23:34:12,0.693s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 124.0.0.0,,,23-05-2024 23:34:12,23-05-2024 23:34:15,2.743s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 124.0.0.0,,,23-05-2024 23:34:15,23-05-2024 23:34:16,0.701s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 124.0.0.0,,,23-05-2024 23:34:16,23-05-2024 23:34:16,0.435s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 124.0.0.0,,,23-05-2024 23:34:16,23-05-2024 23:34:17,1.036s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicare_programs""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:34:17,23-05-2024 23:34:17,0.330s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:34:17,23-05-2024 23:34:18,0.246s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_None_Check,Chrome 124.0.0.0,,,23-05-2024 23:34:18,23-05-2024 23:34:25,7.310s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:34:18,23-05-2024 23:34:19,0.743s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 124.0.0.0,,,23-05-2024 23:34:19,23-05-2024 23:34:21,2.820s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 124.0.0.0,,,23-05-2024 23:34:21,23-05-2024 23:34:22,0.686s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 124.0.0.0,,,23-05-2024 23:34:22,23-05-2024 23:34:23,0.473s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 124.0.0.0,,,23-05-2024 23:34:23,23-05-2024 23:34:24,1.494s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_None_programs""))",Chrome 124.0.0.0,,,23-05-2024 23:34:24,23-05-2024 23:34:25,0.476s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_None_programs""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:34:25,23-05-2024 23:34:25,0.285s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:34:25,23-05-2024 23:34:25,0.233s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Readmission_Checkbox,Chrome 124.0.0.0,,,23-05-2024 23:34:25,23-05-2024 23:34:31,6.436s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:34:25,23-05-2024 23:34:26,0.707s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 124.0.0.0,,,23-05-2024 23:34:26,23-05-2024 23:34:29,2.755s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 124.0.0.0,,,23-05-2024 23:34:29,23-05-2024 23:34:29,0.694s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 124.0.0.0,,,23-05-2024 23:34:29,23-05-2024 23:34:30,0.394s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 124.0.0.0,,,23-05-2024 23:34:30,23-05-2024 23:34:31,0.933s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 124.0.0.0,,,23-05-2024 23:34:31,23-05-2024 23:34:31,0.366s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""), 0)",Chrome 124.0.0.0,,,23-05-2024 23:34:31,23-05-2024 23:34:31,0.306s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:34:31,23-05-2024 23:34:31,0.209s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Created_Successful,Chrome 124.0.0.0,,,23-05-2024 23:34:31,23-05-2024 23:34:41,9.523s,PASSED
"openBrowser("""")",Chrome 124.0.0.0,,,23-05-2024 23:34:32,23-05-2024 23:34:32,0.727s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 124.0.0.0,,,23-05-2024 23:34:32,23-05-2024 23:34:35,2.781s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 124.0.0.0,,,23-05-2024 23:34:35,23-05-2024 23:34:36,0.675s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 124.0.0.0,,,23-05-2024 23:34:36,23-05-2024 23:34:36,0.459s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 124.0.0.0,,,23-05-2024 23:34:36,23-05-2024 23:34:37,0.977s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 124.0.0.0,,,23-05-2024 23:34:37,23-05-2024 23:34:38,0.352s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 124.0.0.0,,,23-05-2024 23:34:38,23-05-2024 23:34:38,0.360s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_31""))",Chrome 124.0.0.0,,,23-05-2024 23:34:38,23-05-2024 23:34:38,0.560s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""Name: HetTV"")",Chrome 124.0.0.0,,,23-05-2024 23:34:38,23-05-2024 23:34:39,0.901s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 124.0.0.0,,,23-05-2024 23:34:39,23-05-2024 23:34:40,0.680s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Appointment Confirmation               _7d61e7""))",Chrome 124.0.0.0,,,23-05-2024 23:34:40,23-05-2024 23:34:40,0.426s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Name HetTV""), ""Name: HetTV"")",Chrome 124.0.0.0,,,23-05-2024 23:34:40,23-05-2024 23:34:41,0.309s,PASSED
closeBrowser(),Chrome 124.0.0.0,,,23-05-2024 23:34:41,23-05-2024 23:34:41,0.228s,PASSED
