Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_HetTV""), ""HetTV"")",Chrome 125.0.0.0,,,26-05-2024 21:52:19,26-05-2024 21:52:19,0.348s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 125.0.0.0,,,26-05-2024 21:52:19,26-05-2024 21:52:20,0.754s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,26-05-2024 21:52:20,26-05-2024 21:52:20,0.337s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Book_Appointment_Seoul,Chrome 125.0.0.0,,,26-05-2024 21:52:20,26-05-2024 21:52:34,14.473s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,26-05-2024 21:52:20,26-05-2024 21:52:21,1.042s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,26-05-2024 21:52:21,26-05-2024 21:52:24,2.744s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 125.0.0.0,,,26-05-2024 21:52:24,26-05-2024 21:52:24,0.430s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Login""))",Chrome 125.0.0.0,,,26-05-2024 21:52:24,26-05-2024 21:52:25,0.921s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,26-05-2024 21:52:25,26-05-2024 21:52:26,0.748s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,26-05-2024 21:52:26,26-05-2024 21:52:26,0.418s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,26-05-2024 21:52:26,26-05-2024 21:52:27,1.011s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", true)",Chrome 125.0.0.0,,,26-05-2024 21:52:27,26-05-2024 21:52:28,1.009s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_None""))",Chrome 125.0.0.0,,,26-05-2024 21:52:28,26-05-2024 21:52:29,0.382s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,26-05-2024 21:52:29,26-05-2024 21:52:29,0.366s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_30""))",Chrome 125.0.0.0,,,26-05-2024 21:52:29,26-05-2024 21:52:30,0.506s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""30/05/2024"")",Chrome 125.0.0.0,,,26-05-2024 21:52:30,26-05-2024 21:52:31,0.974s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,26-05-2024 21:52:31,26-05-2024 21:52:32,0.851s,PASSED
"rightClick(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Seoul CURA Healthcare Center""))",Chrome 125.0.0.0,,,26-05-2024 21:52:32,26-05-2024 21:52:32,0.592s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Seoul CURA Healthcare Center""), ""Seoul CURA Healthcare Center"")",Chrome 125.0.0.0,,,26-05-2024 21:52:32,26-05-2024 21:52:32,0.355s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_None""), ""None"")",Chrome 125.0.0.0,,,26-05-2024 21:52:32,26-05-2024 21:52:33,0.324s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_30052024""), ""30/05/2024"")",Chrome 125.0.0.0,,,26-05-2024 21:52:33,26-05-2024 21:52:33,0.298s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_30052024_1""), ""30/05/2024"")",Chrome 125.0.0.0,,,26-05-2024 21:52:33,26-05-2024 21:52:33,0.291s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 125.0.0.0,,,26-05-2024 21:52:33,26-05-2024 21:52:34,0.752s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,26-05-2024 21:52:34,26-05-2024 21:52:34,0.316s,PASSED
