Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,27-05-2024 22:50:39,27-05-2024 22:50:40,0.681s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Hongkong CURA Healthcare Center""), ""Hongkong CURA Healthcare Center"")",Chrome 125.0.0.0,,,27-05-2024 22:50:40,27-05-2024 22:50:40,0.422s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Medicaid""), ""Medicaid"")",Chrome 125.0.0.0,,,27-05-2024 22:50:40,27-05-2024 22:50:40,0.301s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_HetTV""), ""HetTV"")",Chrome 125.0.0.0,,,27-05-2024 22:50:40,27-05-2024 22:50:41,0.295s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 125.0.0.0,,,27-05-2024 22:50:41,27-05-2024 22:50:41,0.686s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:50:41,27-05-2024 22:50:41,0.224s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Book_Appointment_Seoul,Chrome 125.0.0.0,,,27-05-2024 22:50:41,27-05-2024 22:50:55,13.496s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,27-05-2024 22:50:42,27-05-2024 22:50:42,0.633s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,27-05-2024 22:50:42,27-05-2024 22:50:45,2.790s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 125.0.0.0,,,27-05-2024 22:50:45,27-05-2024 22:50:45,0.341s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Login""))",Chrome 125.0.0.0,,,27-05-2024 22:50:45,27-05-2024 22:50:46,1.089s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,27-05-2024 22:50:46,27-05-2024 22:50:47,0.670s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,27-05-2024 22:50:47,27-05-2024 22:50:48,0.429s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,27-05-2024 22:50:48,27-05-2024 22:50:48,0.912s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", true)",Chrome 125.0.0.0,,,27-05-2024 22:50:48,27-05-2024 22:50:50,1.153s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/label_None""))",Chrome 125.0.0.0,,,27-05-2024 22:50:50,27-05-2024 22:50:50,0.334s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,27-05-2024 22:50:50,27-05-2024 22:50:50,0.322s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_30""))",Chrome 125.0.0.0,,,27-05-2024 22:50:50,27-05-2024 22:50:51,0.550s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""30/05/2024"")",Chrome 125.0.0.0,,,27-05-2024 22:50:51,27-05-2024 22:50:52,0.877s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,27-05-2024 22:50:52,27-05-2024 22:50:52,0.652s,PASSED
"rightClick(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Seoul CURA Healthcare Center""))",Chrome 125.0.0.0,,,27-05-2024 22:50:52,27-05-2024 22:50:53,0.672s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Seoul CURA Healthcare Center""), ""Seoul CURA Healthcare Center"")",Chrome 125.0.0.0,,,27-05-2024 22:50:53,27-05-2024 22:50:53,0.293s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_None""), ""None"")",Chrome 125.0.0.0,,,27-05-2024 22:50:53,27-05-2024 22:50:54,0.293s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_30052024""), ""30/05/2024"")",Chrome 125.0.0.0,,,27-05-2024 22:50:54,27-05-2024 22:50:54,0.299s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_30052024_1""), ""30/05/2024"")",Chrome 125.0.0.0,,,27-05-2024 22:50:54,27-05-2024 22:50:54,0.292s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 125.0.0.0,,,27-05-2024 22:50:54,27-05-2024 22:50:55,0.623s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,27-05-2024 22:50:55,27-05-2024 22:50:55,0.192s,PASSED
