Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:43:33,28-05-2024 21:43:35,1.971s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 21:43:35,28-05-2024 21:43:41,5.950s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:43:41,28-05-2024 21:43:41,0.907s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:43:41,28-05-2024 21:43:42,0.464s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 21:43:42,28-05-2024 21:43:43,1.139s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", true)",Chrome 125.0.0.0,,,28-05-2024 21:43:43,28-05-2024 21:43:45,1.764s,PASSED
"verifyOptionPresentByValue(findTestObject(""Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Seoul CURA Healthcare Center"", false, 0)",Chrome 125.0.0.0,,,28-05-2024 21:43:45,28-05-2024 21:43:46,1.371s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:43:46,28-05-2024 21:43:47,0.404s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_DateInput,Chrome 125.0.0.0,,,28-05-2024 21:43:47,28-05-2024 21:43:58,11.865s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:43:47,28-05-2024 21:43:49,1.935s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 21:43:49,28-05-2024 21:43:52,2.924s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:43:52,28-05-2024 21:43:53,1.731s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:43:53,28-05-2024 21:43:54,0.614s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 21:43:54,28-05-2024 21:43:55,1.350s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,28-05-2024 21:43:55,28-05-2024 21:43:56,0.781s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_May 2024SuMoTuWeThFrSa28293012345678910_5bf531""))",Chrome 125.0.0.0,,,28-05-2024 21:43:56,28-05-2024 21:43:57,0.639s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:43:57,28-05-2024 21:43:58,1.631s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_Medicaid_Check,Chrome 125.0.0.0,,,28-05-2024 21:43:58,28-05-2024 21:44:13,14.685s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:43:59,28-05-2024 21:44:02,3.040s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 21:44:02,28-05-2024 21:44:05,3.043s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:44:05,28-05-2024 21:44:07,1.937s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:44:07,28-05-2024 21:44:08,0.854s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 21:44:08,28-05-2024 21:44:09,1.932s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicaid_programs""))",Chrome 125.0.0.0,,,28-05-2024 21:44:09,28-05-2024 21:44:11,1.081s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicaid_programs""), 0)",Chrome 125.0.0.0,,,28-05-2024 21:44:11,28-05-2024 21:44:11,0.637s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:44:11,28-05-2024 21:44:13,1.920s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_Medicare_Default_Check,Chrome 125.0.0.0,,,28-05-2024 21:44:13,28-05-2024 21:44:32,19.304s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:44:13,28-05-2024 21:44:16,2.777s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 21:44:16,28-05-2024 21:44:28,11.363s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:44:28,28-05-2024 21:44:29,1.582s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:44:29,28-05-2024 21:44:30,0.770s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 21:44:30,28-05-2024 21:44:31,1.463s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Medicare_programs""), 0)",Chrome 125.0.0.0,,,28-05-2024 21:44:31,28-05-2024 21:44:32,0.488s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:44:32,28-05-2024 21:44:32,0.608s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Medical_Program_None_Check,Chrome 125.0.0.0,,,28-05-2024 21:44:32,28-05-2024 21:44:45,12.093s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:44:33,28-05-2024 21:44:34,1.349s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 21:44:34,28-05-2024 21:44:35,1.334s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:44:35,28-05-2024 21:44:39,3.678s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:44:39,28-05-2024 21:44:40,1.047s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 21:44:40,28-05-2024 21:44:42,1.928s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_None_programs""))",Chrome 125.0.0.0,,,28-05-2024 21:44:42,28-05-2024 21:44:43,0.871s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_None_programs""), 0)",Chrome 125.0.0.0,,,28-05-2024 21:44:43,28-05-2024 21:44:44,0.664s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:44:44,28-05-2024 21:44:45,0.964s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Readmission_Checkbox,Chrome 125.0.0.0,,,28-05-2024 21:44:45,28-05-2024 21:45:04,19.208s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:44:45,28-05-2024 21:44:47,2.111s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 21:44:47,28-05-2024 21:44:48,1.480s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:44:48,28-05-2024 21:44:57,8.596s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:44:57,28-05-2024 21:44:58,1.246s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 21:44:58,28-05-2024 21:45:01,2.659s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 125.0.0.0,,,28-05-2024 21:45:01,28-05-2024 21:45:02,0.805s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""), 0)",Chrome 125.0.0.0,,,28-05-2024 21:45:02,28-05-2024 21:45:02,0.678s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:45:02,28-05-2024 21:45:04,1.369s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Appointment_Form_Created_Successful,Chrome 125.0.0.0,,,28-05-2024 21:45:04,28-05-2024 21:45:23,19.379s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:45:04,28-05-2024 21:45:06,1.623s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 21:45:06,28-05-2024 21:45:07,1.183s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:45:07,28-05-2024 21:45:11,4.529s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:45:11,28-05-2024 21:45:13,2.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), Keys.chord(ENTER))",Chrome 125.0.0.0,,,28-05-2024 21:45:13,28-05-2024 21:45:15,1.360s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 125.0.0.0,,,28-05-2024 21:45:15,28-05-2024 21:45:15,0.663s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 125.0.0.0,,,28-05-2024 21:45:15,28-05-2024 21:45:16,0.646s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/td_31""))",Chrome 125.0.0.0,,,28-05-2024 21:45:16,28-05-2024 21:45:17,0.677s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/textarea_Comment_comment""), ""Name: HetTV"")",Chrome 125.0.0.0,,,28-05-2024 21:45:17,28-05-2024 21:45:18,1.715s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 125.0.0.0,,,28-05-2024 21:45:18,28-05-2024 21:45:20,1.537s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Appointment Confirmation               _7d61e7""))",Chrome 125.0.0.0,,,28-05-2024 21:45:20,28-05-2024 21:45:21,1.066s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Name HetTV""), ""Name: HetTV"")",Chrome 125.0.0.0,,,28-05-2024 21:45:21,28-05-2024 21:45:22,1.322s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:45:22,28-05-2024 21:45:23,0.842s,PASSED
