Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Please login to make appointment""), ""Please login to make appointment."")",Chrome 125.0.0.0,,,28-05-2024 21:44:41,28-05-2024 21:44:42,0.649s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Demo account                           _56eb59""))",Chrome 125.0.0.0,,,28-05-2024 21:44:42,28-05-2024 21:44:43,0.971s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/div_Demo account""))",Chrome 125.0.0.0,,,28-05-2024 21:44:43,28-05-2024 21:44:43,0.638s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:44:43,28-05-2024 21:44:44,0.529s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Login_Successful,Chrome 125.0.0.0,,,28-05-2024 21:44:44,28-05-2024 21:44:58,14.516s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:44:44,28-05-2024 21:44:46,2.116s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/profile.php#login"")",Chrome 125.0.0.0,,,28-05-2024 21:44:46,28-05-2024 21:44:48,1.738s,PASSED
"setText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 125.0.0.0,,,28-05-2024 21:44:48,28-05-2024 21:44:52,3.902s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 125.0.0.0,,,28-05-2024 21:44:52,28-05-2024 21:44:53,1.409s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/button_Login""))",Chrome 125.0.0.0,,,28-05-2024 21:44:53,28-05-2024 21:44:55,1.569s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Page_CURA Healthcare Service/form_Facility                              _20adf0""))",Chrome 125.0.0.0,,,28-05-2024 21:44:55,28-05-2024 21:44:56,0.940s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/h2_Make Appointment""), ""Make Appointment"")",Chrome 125.0.0.0,,,28-05-2024 21:44:56,28-05-2024 21:44:57,1.078s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:44:57,28-05-2024 21:44:58,1.475s,PASSED
,,,,,,,
Test Cases/CURA Healthcare/Verify_Navigateable_To_Login_Page,Chrome 125.0.0.0,,,28-05-2024 21:44:58,28-05-2024 21:45:08,10.197s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,28-05-2024 21:44:58,28-05-2024 21:45:01,2.313s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 125.0.0.0,,,28-05-2024 21:45:01,28-05-2024 21:45:02,1.251s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-dribbble fa-fw fa-3x""))",Chrome 125.0.0.0,,,28-05-2024 21:45:02,28-05-2024 21:45:05,2.500s,PASSED
"click(findTestObject(""Object Repository/Page_CURA Healthcare Service/a_Login""))",Chrome 125.0.0.0,,,28-05-2024 21:45:05,28-05-2024 21:45:06,1.927s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 125.0.0.0,,,28-05-2024 21:45:06,28-05-2024 21:45:07,0.537s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_CURA Healthcare Service/p_Please login to make appointment""), ""Please login to make appointment."")",Chrome 125.0.0.0,,,28-05-2024 21:45:07,28-05-2024 21:45:08,0.723s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,28-05-2024 21:45:08,28-05-2024 21:45:08,0.725s,PASSED
